
	SDRs per currency unit for the period  January 01, 1994 - December 31, 2014
	Date	Pakistani rupee(PKR)	
	22-Jan-1997	0.0177253  	
	23-Jan-1997	0.0177478  	
	24-Jan-1997	0.0177199  	
	27-Jan-1997	0.017763  	
	28-Jan-1997	0.0178649  	
	29-Jan-1997	0.0178937  	
	30-Jan-1997	0.0178324  	
	31-Jan-1997	0.0178273  	
	03-Feb-1997	0.0178761  	
	04-Feb-1997	0.0178461  	
	05-Feb-1997	0.0178872  	
	06-Feb-1997	0.0178911  	
	07-Feb-1997	0.017949  	
	10-Feb-1997	0.0178746  	
	11-Feb-1997	0.0179387  	
	12-Feb-1997	0.01799  	
	13-Feb-1997	0.0180066  	
	14-Feb-1997	0.0180145  	
	17-Feb-1997	0.0180635  	
	18-Feb-1997	0.0181162  	
	19-Feb-1997	0.0180567  	
	20-Feb-1997	0.018041  	
	21-Feb-1997	0.0180052  	
	24-Feb-1997	0.0179462  	
	25-Feb-1997	0.0179262  	
	26-Feb-1997	0.0179017  	
	27-Feb-1997	0.0179576  	
	28-Feb-1997	0.0179525  	
	03-Mar-1997	0.0179677  	
	04-Mar-1997	0.0180484  	
	05-Mar-1997	0.0180685  	
	06-Mar-1997	0.0180856  	
	07-Mar-1997	0.0180711  	
	10-Mar-1997	0.0180802  	
	11-Mar-1997	0.018063  	
	12-Mar-1997	0.0181085  	
	13-Mar-1997	0.0180493  	
	14-Mar-1997	0.0181178  	
	17-Mar-1997	0.0180556  	
	18-Mar-1997	0.0180477  	
	19-Mar-1997	0.0180361  	
	20-Mar-1997	0.0179967  	
	21-Mar-1997	0.0180747  	
	24-Mar-1997	0.0180363  	
	25-Mar-1997	0.0180271  	
	26-Mar-1997	0.0180498  	
	27-Mar-1997	0.0179753  	
	28-Mar-1997	0.017984  	
	31-Mar-1997	0.0179272  	
	01-Apr-1997	0.0179415  	
	02-Apr-1997	0.0179161  	
	03-Apr-1997	0.0179254  	
	04-Apr-1997	0.0179726  	
	07-Apr-1997	0.0180916  	
	08-Apr-1997	0.0181623  	
	09-Apr-1997	0.0181678  	
	10-Apr-1997	0.0181577  	
	11-Apr-1997	0.0181806  	
	14-Apr-1997	0.0181937  	
	15-Apr-1997	0.0182134  	
	16-Apr-1997	0.0181886  	
	17-Apr-1997	0.0181848  	
	18-Apr-1997	0.0181528  	
	21-Apr-1997	0.0181032  	
	22-Apr-1997	0.0181224  	
	23-Apr-1997	0.0180917  	
	24-Apr-1997	0.0181269  	
	25-Apr-1997	0.0181047  	
	28-Apr-1997	0.0181776  	
	29-Apr-1997	0.0181759  	
	30-Apr-1997	0.0181534  	
	01-May-1997	0.018167  	
	02-May-1997	0.0181764  	
	05-May-1997	0.0181798  	
	06-May-1997	0.0180878  	
	07-May-1997	0.0180474  	
	08-May-1997	0.0180102  	
	09-May-1997	0.0179362  	
	12-May-1997	0.0178421  	
	13-May-1997	0.017854  	
	14-May-1997	0.0178476  	
	15-May-1997	0.0177038  	
	16-May-1997	0.01775  	
	19-May-1997	0.0177723  	
	20-May-1997	0.0176756  	
	21-May-1997	0.0176397  	
	22-May-1997	0.0177251  	
	23-May-1997	0.0177083  	
	26-May-1997	0.0176912  	
	27-May-1997	0.0177456  	
	28-May-1997	0.0177465  	
	29-May-1997	0.0177575  	
	30-May-1997	0.0177446  	
	02-Jun-1997	0.0178143  	
	03-Jun-1997	0.017798  	
	04-Jun-1997	0.017848  	
	05-Jun-1997	0.0178154  	
	06-Jun-1997	0.0178545  	
	09-Jun-1997	0.017711  	
	10-Jun-1997	0.0176812  	
	11-Jun-1997	0.017667  	
	12-Jun-1997	0.0177625  	
	13-Jun-1997	0.0177958  	
	16-Jun-1997	0.0177842  	
	17-Jun-1997	0.0177769  	
	18-Jun-1997	0.0177415  	
	19-Jun-1997	0.0177482  	
	20-Jun-1997	0.0177729  	
	23-Jun-1997	0.0177695  	
	24-Jun-1997	0.0177329  	
	25-Jun-1997	0.0177085  	
	26-Jun-1997	0.0177155  	
	27-Jun-1997	0.0177431  	
	30-Jun-1997	0.0177605  	
	01-Jul-1997	0.0177749  	
	02-Jul-1997	0.0177668  	
	03-Jul-1997	0.0177637  	
	04-Jul-1997	0.0177241  	
	07-Jul-1997	0.0176693  	
	08-Jul-1997	0.0176987  	
	09-Jul-1997	0.0177307  	
	10-Jul-1997	0.0177145  	
	11-Jul-1997	0.0177279  	
	14-Jul-1997	0.0178255  	
	15-Jul-1997	0.0178489  	
	16-Jul-1997	0.0178911  	
	17-Jul-1997	0.0179253  	
	18-Jul-1997	0.0179126  	
	21-Jul-1997	0.0179006  	
	22-Jul-1997	0.017956  	
	23-Jul-1997	0.0179699  	
	24-Jul-1997	0.0179867  	
	25-Jul-1997	0.0180348  	
	28-Jul-1997	0.0181074  	
	29-Jul-1997	0.0181095  	
	30-Jul-1997	0.0181776  	
	31-Jul-1997	0.0181196  	
	01-Aug-1997	0.0181699  	
	04-Aug-1997	0.0182492  	
	05-Aug-1997	0.0182652  	
	06-Aug-1997	0.0183532  	
	07-Aug-1997	0.0183082  	
	08-Aug-1997	0.0182804  	
	11-Aug-1997	0.0181783  	
	12-Aug-1997	0.018211  	
	13-Aug-1997	0.0182005  	
	14-Aug-1997	0.0181475  	
	15-Aug-1997	0.0182105  	
	18-Aug-1997	0.0181019  	
	19-Aug-1997	0.0181653  	
	20-Aug-1997	0.0182146  	
	21-Aug-1997	0.0182319  	
	22-Aug-1997	0.0181043  	
	25-Aug-1997	0.0181371  	
	26-Aug-1997	0.0180449  	
	27-Aug-1997	0.0180929  	
	28-Aug-1997	0.0181054  	
	29-Aug-1997	0.0180537  	
	01-Sep-1997	0.0181748  	
	02-Sep-1997	0.0182167  	
	03-Sep-1997	0.0182316  	
	04-Sep-1997	0.0182121  	
	05-Sep-1997	0.0182127  	
	08-Sep-1997	0.0181821  	
	09-Sep-1997	0.0181465  	
	10-Sep-1997	0.0181424  	
	11-Sep-1997	0.0180962  	
	12-Sep-1997	0.0180894  	
	15-Sep-1997	0.0180164  	
	16-Sep-1997	0.0180587  	
	17-Sep-1997	0.0180591  	
	18-Sep-1997	0.0180449  	
	19-Sep-1997	0.0180976  	
	22-Sep-1997	0.0181533  	
	23-Sep-1997	0.0181411  	
	24-Sep-1997	0.018046  	
	25-Sep-1997	0.0180492  	
	26-Sep-1997	0.0179879  	
	29-Sep-1997	0.0180173  	
	30-Sep-1997	0.0180321  	
	01-Oct-1997	0.0180093  	
	02-Oct-1997	0.018029  	
	03-Oct-1997	0.0180984  	
	06-Oct-1997	0.0180154  	
	07-Oct-1997	0.0179937  	
	08-Oct-1997	0.0180008  	
	09-Oct-1997	0.0179779  	
	10-Oct-1997	0.0179096  	
	13-Oct-1997	0.0179767  	
	14-Oct-1997	0.0179726  	
	15-Oct-1997	0.0165457  	
	16-Oct-1997	0.016499  	
	17-Oct-1997	0.0165315  	
	20-Oct-1997	0.0165938  	
	21-Oct-1997	0.0165632  	
	22-Oct-1997	0.0166123  	
	23-Oct-1997	0.0165964  	
	24-Oct-1997	0.0166052  	
	27-Oct-1997	0.0165451  	
	28-Oct-1997	0.0163933  	
	29-Oct-1997	0.0164283  	
	30-Oct-1997	0.0163641  	
	31-Oct-1997	0.0163664  	
	03-Nov-1997	0.0164196  	
	04-Nov-1997	0.0163817  	
	05-Nov-1997	0.0164304  	
	06-Nov-1997	0.0164329  	
	07-Nov-1997	0.0163589  	
	10-Nov-1997	0.0164188  	
	11-Nov-1997	0.0163884  	
	12-Nov-1997	0.0164098  	
	13-Nov-1997	0.0164369  	
	14-Nov-1997	0.0165005  	
	17-Nov-1997	0.0165023  	
	18-Nov-1997	0.0164742  	
	19-Nov-1997	0.016524  	
	20-Nov-1997	0.0164929  	
	21-Nov-1997	0.0165312  	
	24-Nov-1997	0.0165108  	
	25-Nov-1997	0.016548  	
	26-Nov-1997	0.016604  	
	27-Nov-1997	0.0166306  	
	28-Nov-1997	0.0166281  	
	01-Dec-1997	0.0166787  	
	02-Dec-1997	0.0166513  	
	03-Dec-1997	0.0166678  	
	04-Dec-1997	0.0166846  	
	05-Dec-1997	0.0167029  	
	08-Dec-1997	0.0167864  	
	09-Dec-1997	0.0167831  	
	10-Dec-1997	0.0167383  	
	11-Dec-1997	0.0167251  	
	12-Dec-1997	0.0166928  	
	15-Dec-1997	0.0167972  	
	16-Dec-1997	0.0168099  	
	17-Dec-1997	0.0166366  	
	18-Dec-1997	0.0166985  	
	19-Dec-1997	0.0166672  	
	22-Dec-1997	0.0167516  	
	23-Dec-1997	0.0167287  	
	24-Dec-1997	0.0167069  	
	29-Dec-1997	0.0167102  	
	30-Dec-1997	0.0167664  	
	31-Dec-1997	0.0167833  	
	02-Jan-1998	0.0168595  	
	05-Jan-1998	0.0169149  	
	06-Jan-1998	0.0169778  	
	07-Jan-1998	0.0169631  	
	08-Jan-1998	0.0169788  	
	09-Jan-1998	0.016917  	
	12-Jan-1998	0.0169398  	
	13-Jan-1998	0.0169206  	
	14-Jan-1998	0.0169244  	
	15-Jan-1998	0.0169091  	
	16-Jan-1998	0.0168791  	
	19-Jan-1998	0.0169225  	
	20-Jan-1998	0.0169134  	
	21-Jan-1998	0.0168802  	
	22-Jan-1998	0.0167732  	
	23-Jan-1998	0.0167238  	
	26-Jan-1998	0.0166481  	
	27-Jan-1998	0.016696  	
	28-Jan-1998	0.0167529  	
	29-Jan-1998	0.0167422  	
	30-Jan-1998	0.0168318  	
	02-Feb-1998	0.0168528  	
	03-Feb-1998	0.0167864  	
	04-Feb-1998	0.016747  	
	05-Feb-1998	0.0166469  	
	06-Feb-1998	0.0166842  	
	09-Feb-1998	0.0167389  	
	10-Feb-1998	0.0167393  	
	11-Feb-1998	0.0167771  	
	12-Feb-1998	0.0167131  	
	13-Feb-1998	0.0167804  	
	16-Feb-1998	0.0167966  	
	17-Feb-1998	0.0167817  	
	18-Feb-1998	0.0168148  	
	19-Feb-1998	0.0167986  	
	20-Feb-1998	0.0168236  	
	23-Feb-1998	0.0168477  	
	24-Feb-1998	0.0167736  	
	25-Feb-1998	0.0167661  	
	26-Feb-1998	0.0168363  	
	27-Feb-1998	0.016771  	
	02-Mar-1998	0.0167303  	
	03-Mar-1998	0.0167784  	
	04-Mar-1998	0.0167759  	
	05-Mar-1998	0.0167838  	
	06-Mar-1998	0.0168588  	
	09-Mar-1998	0.0168681  	
	10-Mar-1998	0.016862  	
	11-Mar-1998	0.0168967  	
	12-Mar-1998	0.0168862  	
	13-Mar-1998	0.0168436  	
	16-Mar-1998	0.0168369  	
	17-Mar-1998	0.0168284  	
	18-Mar-1998	0.0168453  	
	19-Mar-1998	0.0168587  	
	20-Mar-1998	0.0168833  	
	23-Mar-1998	0.0168702  	
	24-Mar-1998	0.0168187  	
	25-Mar-1998	0.0168174  	
	26-Mar-1998	0.0167925  	
	27-Mar-1998	0.0167656  	
	30-Mar-1998	0.0168567  	
	31-Mar-1998	0.016909  	
	01-Apr-1998	0.0169272  	
	02-Apr-1998	0.0169404  	
	03-Apr-1998	0.0169819  	
	06-Apr-1998	0.016957  	
	07-Apr-1998	0.0169307  	
	08-Apr-1998	0.0168887  	
	09-Apr-1998	0.016876  	
	10-Apr-1998	0.0167819  	
	13-Apr-1998	0.0168013  	
	14-Apr-1998	0.016782  	
	15-Apr-1998	0.0167396  	
	16-Apr-1998	0.0167808  	
	17-Apr-1998	0.0167531  	
	20-Apr-1998	0.0168108  	
	21-Apr-1998	0.0167526  	
	22-Apr-1998	0.0167227  	
	23-Apr-1998	0.0167358  	
	24-Apr-1998	0.0167402  	
	27-Apr-1998	0.0167852  	
	28-Apr-1998	0.0167529  	
	29-Apr-1998	0.0167834  	
	30-Apr-1998	0.0167738  	
	01-May-1998	0.0167878  	
	04-May-1998	0.0167533  	
	05-May-1998	0.0167288  	
	06-May-1998	0.0167198  	
	07-May-1998	0.0167137  	
	08-May-1998	0.0167569  	
	11-May-1998	0.0167629  	
	12-May-1998	0.016782  	
	13-May-1998	0.0168183  	
	14-May-1998	0.0168259  	
	15-May-1998	0.0168171  	
	18-May-1998	0.0168827  	
	19-May-1998	0.0168675  	
	20-May-1998	0.0168556  	
	21-May-1998	0.0168067  	
	22-May-1998	0.0168067  	
	25-May-1998	0.0168268  	
	26-May-1998	0.016851  	
	27-May-1998	0.0168267  	
	28-May-1998	0.016912  	
	29-May-1998	0.0169156  	
	01-Jun-1998	0.0169098  	
	02-Jun-1998	0.0168987  	
	03-Jun-1998	0.0168683  	
	04-Jun-1998	0.0168567  	
	05-Jun-1998	0.0168757  	
	08-Jun-1998	0.0169153  	
	09-Jun-1998	0.0169231  	
	10-Jun-1998	0.0169471  	
	11-Jun-1998	0.0170084  	
	12-Jun-1998	0.0170744  	
	15-Jun-1998	0.0171285  	
	16-Jun-1998	0.017041  	
	17-Jun-1998	0.0169733  	
	18-Jun-1998	0.0168269  	
	19-Jun-1998	0.0168117  	
	22-Jun-1998	0.0168955  	
	23-Jun-1998	0.0168867  	
	24-Jun-1998	0.0169301  	
	25-Jun-1998	0.0169599  	
	26-Jun-1998	0.0169637  	
	29-Jun-1998	0.0162772  	
	30-Jun-1998	0.016245  	
	01-Jul-1998	0.0162364  	
	02-Jul-1998	0.0162958  	
	03-Jul-1998	0.016266  	
	06-Jul-1998	0.0162798  	
	07-Jul-1998	0.016278  	
	08-Jul-1998	0.0162931  	
	09-Jul-1998	0.0163369  	
	10-Jul-1998	0.0163432  	
	13-Jul-1998	0.0163221  	
	14-Jul-1998	0.0162771  	
	15-Jul-1998	0.0162631  	
	16-Jul-1998	0.0162169  	
	17-Jul-1998	0.0162173  	
	20-Jul-1998	0.0161726  	
	21-Jul-1998	0.0162051  	
	22-Jul-1998	0.0162266  	
	23-Jul-1998	0.0162625  	
	24-Jul-1998	0.0162004  	
	27-Jul-1998	0.0162205  	
	28-Jul-1998	0.0162301  	
	29-Jul-1998	0.0162039  	
	30-Jul-1998	0.0161962  	
	31-Jul-1998	0.0170059  	
	03-Aug-1998	0.016363  	
	07-Aug-1998	0.0163182  	
	10-Aug-1998	0.0163617  	
	11-Aug-1998	0.0163867  	
	12-Aug-1998	0.016323  	
	13-Aug-1998	0.0163597  	
	14-Aug-1998	0.0163668  	
	17-Aug-1998	0.0164221  	
	18-Aug-1998	0.0164157  	
	19-Aug-1998	0.0163964  	
	20-Aug-1998	0.016339  	
	21-Aug-1998	0.0163586  	
	24-Aug-1998	0.0163632  	
	25-Aug-1998	0.0163608  	
	26-Aug-1998	0.0163886  	
	27-Aug-1998	0.0163477  	
	28-Aug-1998	0.016308  	
	31-Aug-1998	0.016156  	
	01-Sep-1998	0.0160762  	
	02-Sep-1998	0.016102  	
	03-Sep-1998	0.0159788  	
	04-Sep-1998	0.0160302  	
	07-Sep-1998	0.0158803  	
	08-Sep-1998	0.0159413  	
	09-Sep-1998	0.0160616  	
	10-Sep-1998	0.0159257  	
	11-Sep-1998	0.0157817  	
	14-Sep-1998	0.0158547  	
	15-Sep-1998	0.0158068  	
	16-Sep-1998	0.0158972  	
	17-Sep-1998	0.0158107  	
	18-Sep-1998	0.0158332  	
	21-Sep-1998	0.0157986  	
	22-Sep-1998	0.0158698  	
	23-Sep-1998	0.0158887  	
	24-Sep-1998	0.0158685  	
	25-Sep-1998	0.0157448  	
	28-Sep-1998	0.0158294  	
	29-Sep-1998	0.0157605  	
	30-Sep-1998	0.0158131  	
	01-Oct-1998	0.0157162  	
	02-Oct-1998	0.0156461  	
	05-Oct-1998	0.0156961  	
	06-Oct-1998	0.0156714  	
	07-Oct-1998	0.0154306  	
	08-Oct-1998	0.0151814  	
	09-Oct-1998	0.0153229  	
	12-Oct-1998	0.0154094  	
	13-Oct-1998	0.0154021  	
	14-Oct-1998	0.0153888  	
	15-Oct-1998	0.015376  	
	16-Oct-1998	0.0152117  	
	19-Oct-1998	0.0152459  	
	20-Oct-1998	0.0153267  	
	21-Oct-1998	0.0153184  	
	22-Oct-1998	0.0154124  	
	23-Oct-1998	0.0153943  	
	26-Oct-1998	0.0154334  	
	27-Oct-1998	0.0155016  	
	28-Oct-1998	0.0154048  	
	29-Oct-1998	0.0153872  	
	30-Oct-1998	0.0153974  	
	02-Nov-1998	0.0153875  	
	03-Nov-1998	0.0154233  	
	04-Nov-1998	0.0154841  	
	05-Nov-1998	0.015471  	
	06-Nov-1998	0.0154727  	
	09-Nov-1998	0.0155563  	
	10-Nov-1998	0.0156356  	
	11-Nov-1998	0.0156169  	
	12-Nov-1998	0.0156713  	
	13-Nov-1998	0.015617  	
	16-Nov-1998	0.0155451  	
	17-Nov-1998	0.0155191  	
	18-Nov-1998	0.0155349  	
	19-Nov-1998	0.0155265  	
	20-Nov-1998	0.0155953  	
	23-Nov-1998	0.0156748  	
	24-Nov-1998	0.0156913  	
	25-Nov-1998	0.0156433  	
	26-Nov-1998	0.0156886  	
	27-Nov-1998	0.0156852  	
	30-Nov-1998	0.0157118  	
	01-Dec-1998	0.0156476  	
	02-Dec-1998	0.0155832  	
	03-Dec-1998	0.0155067  	
	04-Dec-1998	0.015513  	
	07-Dec-1998	0.0155734  	
	08-Dec-1998	0.0155424  	
	09-Dec-1998	0.0154988  	
	10-Dec-1998	0.0154737  	
	11-Dec-1998	0.0154296  	
	14-Dec-1998	0.0153883  	
	15-Dec-1998	0.0154041  	
	16-Dec-1998	0.0153972  	
	17-Dec-1998	0.0154256  	
	18-Dec-1998	0.0153863  	
	21-Dec-1998	0.0153992  	
	22-Dec-1998	0.0154599  	
	23-Dec-1998	0.0154429  	
	24-Dec-1998	0.0154681  	
	28-Dec-1998	0.01548  	
	29-Dec-1998	0.0154365  	
	30-Dec-1998	0.0154146  	
	31-Dec-1998	0.015401  	
	04-Jan-1999	0.0153696  	
	05-Jan-1999	0.0153113  	
	06-Jan-1999	0.0153389  	
	07-Jan-1999	0.0153723  	
	08-Jan-1999	0.015405  	
	11-Jan-1999	0.0153537  	
	12-Jan-1999	0.0154986  	
	13-Jan-1999	0.015385  	
	14-Jan-1999	0.0154438  	
	15-Jan-1999	0.0154093  	
	18-Jan-1999	0.0154861  	
	19-Jan-1999	0.0154409  	
	20-Jan-1999	0.0154659  	
	21-Jan-1999	0.0154542  	
	22-Jan-1999	0.0154718  	
	25-Jan-1999	0.0154747  	
	26-Jan-1999	0.0154561  	
	27-Jan-1999	0.0154982  	
	28-Jan-1999	0.0155765  	
	29-Jan-1999	0.0156032  	
	01-Feb-1999	0.0155944  	
	02-Feb-1999	0.0155673  	
	03-Feb-1999	0.0155452  	
	04-Feb-1999	0.0155995  	
	05-Feb-1999	0.0155569  	
	08-Feb-1999	0.0156088  	
	09-Feb-1999	0.0156062  	
	10-Feb-1999	0.0156177  	
	11-Feb-1999	0.0156085  	
	12-Feb-1999	0.0156424  	
	15-Feb-1999	0.0156384  	
	16-Feb-1999	0.0157324  	
	17-Feb-1999	0.0157179  	
	18-Feb-1999	0.0157556  	
	19-Feb-1999	0.0157902  	
	22-Feb-1999	0.01593  	
	23-Feb-1999	0.0159134  	
	24-Feb-1999	0.0159211  	
	25-Feb-1999	0.0158935  	
	26-Feb-1999	0.0158798  	
	01-Mar-1999	0.0158771  	
	02-Mar-1999	0.015954  	
	03-Mar-1999	0.0159457  	
	04-Mar-1999	0.016019  	
	05-Mar-1999	0.0160238  	
	08-Mar-1999	0.015959  	
	09-Mar-1999	0.0159834  	
	10-Mar-1999	0.0158993  	
	11-Mar-1999	0.0159222  	
	12-Mar-1999	0.0158742  	
	15-Mar-1999	0.0158423  	
	16-Mar-1999	0.0158917  	
	17-Mar-1999	0.0158601  	
	18-Mar-1999	0.0158246  	
	19-Mar-1999	0.0158328  	
	22-Mar-1999	0.0158709  	
	23-Mar-1999	0.0158744  	
	24-Mar-1999	0.015829  	
	25-Mar-1999	0.0158549  	
	26-Mar-1999	0.0159267  	
	29-Mar-1999	0.0159832  	
	30-Mar-1999	0.0160021  	
	31-Mar-1999	0.0159701  	
	01-Apr-1999	0.0159687  	
	02-Apr-1999	0.0159978  	
	05-Apr-1999	0.0160625  	
	06-Apr-1999	0.0160642  	
	07-Apr-1999	0.0160057  	
	08-Apr-1999	0.0159944  	
	09-Apr-1999	0.0160194  	
	12-Apr-1999	0.0159412  	
	13-Apr-1999	0.0159794  	
	14-Apr-1999	0.015946  	
	15-Apr-1999	0.0159511  	
	16-Apr-1999	0.0159834  	
	19-Apr-1999	0.0159792  	
	20-Apr-1999	0.0159782  	
	21-Apr-1999	0.0160381  	
	22-Apr-1999	0.0160626  	
	23-Apr-1999	0.0160241  	
	26-Apr-1999	0.0160203  	
	27-Apr-1999	0.0160245  	
	28-Apr-1999	0.0160036  	
	29-Apr-1999	0.0160283  	
	30-Apr-1999	0.0160483  	
	03-May-1999	0.0160697  	
	04-May-1999	0.0160873  	
	05-May-1999	0.0160183  	
	06-May-1999	0.0159531  	
	07-May-1999	0.0159634  	
	10-May-1999	0.0159913  	
	11-May-1999	0.0159995  	
	12-May-1999	0.0160411  	
	13-May-1999	0.0160561  	
	14-May-1999	0.0160663  	
	17-May-1999	0.0160814  	
	18-May-1999	0.016066  	
	19-May-1999	0.0161274  	
	20-May-1999	0.0161205  	
	21-May-1999	0.0161414  	
	24-May-1999	0.0161574  	
	25-May-1999	0.0161168  	
	26-May-1999	0.0161244  	
	27-May-1999	0.0161858  	
	28-May-1999	0.0161246  	
	31-May-1999	0.0161591  	
	01-Jun-1999	0.0161606  	
	02-Jun-1999	0.0143764  	
	03-Jun-1999	0.0143886  	
	07-Jun-1999	0.0144098  	
	08-Jun-1999	0.0143888  	
	09-Jun-1999	0.014315  	
	10-Jun-1999	0.0143199  	
	11-Jun-1999	0.0142813  	
	14-Jun-1999	0.0143969  	
	15-Jun-1999	0.0144372  	
	16-Jun-1999	0.014467  	
	17-Jun-1999	0.0144559  	
	18-Jun-1999	0.0144525  	
	21-Jun-1999	0.0144878  	
	22-Jun-1999	0.0144592  	
	23-Jun-1999	0.0144883  	
	24-Jun-1999	0.0144728  	
	25-Jun-1999	0.014405  	
	28-Jun-1999	0.0144913  	
	29-Jun-1999	0.0145005  	
	30-Jun-1999	0.0145065  	
	01-Jul-1999	0.0144939  	
	02-Jul-1999	0.0145503  	
	05-Jul-1999	0.0145702  	
	06-Jul-1999	0.0145873  	
	07-Jul-1999	0.0145906  	
	08-Jul-1999	0.014613  	
	09-Jul-1999	0.0146157  	
	12-Jul-1999	0.0146048  	
	13-Jul-1999	0.0145675  	
	14-Jul-1999	0.0145477  	
	15-Jul-1999	0.0145242  	
	16-Jul-1999	0.0145289  	
	19-Jul-1999	0.0145235  	
	20-Jul-1999	0.0143831  	
	21-Jul-1999	0.0143709  	
	22-Jul-1999	0.014316  	
	23-Jul-1999	0.0142856  	
	26-Jul-1999	0.0142008  	
	27-Jul-1999	0.0143124  	
	28-Jul-1999	0.0143134  	
	29-Jul-1999	0.0142497  	
	30-Jul-1999	0.0142272  	
	02-Aug-1999	0.0142515  	
	03-Aug-1999	0.0142885  	
	04-Aug-1999	0.0142256  	
	05-Aug-1999	0.0142154  	
	06-Aug-1999	0.0142458  	
	09-Aug-1999	0.01423  	
	10-Aug-1999	0.0141839  	
	11-Aug-1999	0.0142181  	
	12-Aug-1999	0.0142622  	
	13-Aug-1999	0.0141909  	
	16-Aug-1999	0.0142269  	
	17-Aug-1999	0.0142527  	
	18-Aug-1999	0.0142181  	
	19-Aug-1999	0.0141786  	
	20-Aug-1999	0.0141025  	
	23-Aug-1999	0.0141018  	
	24-Aug-1999	0.0141745  	
	25-Aug-1999	0.0142008  	
	26-Aug-1999	0.0141957  	
	27-Aug-1999	0.0142025  	
	30-Aug-1999	0.0141956  	
	31-Aug-1999	0.0141062  	
	01-Sep-1999	0.014066  	
	02-Sep-1999	0.0140428  	
	03-Sep-1999	0.0140519  	
	06-Sep-1999	0.0141103  	
	07-Sep-1999	0.0141647  	
	08-Sep-1999	0.0141357  	
	09-Sep-1999	0.0140696  	
	10-Sep-1999	0.014099  	
	13-Sep-1999	0.0141143  	
	14-Sep-1999	0.0140986  	
	15-Sep-1999	0.0140423  	
	16-Sep-1999	0.0140341  	
	17-Sep-1999	0.0140911  	
	20-Sep-1999	0.0141002  	
	21-Sep-1999	0.0140086  	
	23-Sep-1999	0.0139815  	
	24-Sep-1999	0.0139741  	
	27-Sep-1999	0.0139924  	
	28-Sep-1999	0.0140102  	
	29-Sep-1999	0.0140043  	
	30-Sep-1999	0.0139262  	
	01-Oct-1999	0.013894  	
	04-Oct-1999	0.0138945  	
	05-Oct-1999	0.0139342  	
	06-Oct-1999	0.0139239  	
	07-Oct-1999	0.0139547  	
	08-Oct-1999	0.0139709  	
	11-Oct-1999	0.0139561  	
	12-Oct-1999	0.0139402  	
	13-Oct-1999	0.0139297  	
	14-Oct-1999	0.0139159  	
	15-Oct-1999	0.0138372  	
	18-Oct-1999	0.0138189  	
	19-Oct-1999	0.0138414  	
	20-Oct-1999	0.0138774  	
	21-Oct-1999	0.0138703  	
	22-Oct-1999	0.0138474  	
	25-Oct-1999	0.013899  	
	26-Oct-1999	0.0138937  	
	27-Oct-1999	0.0138886  	
	28-Oct-1999	0.0139389  	
	29-Oct-1999	0.013991  	
	01-Nov-1999	0.013918  	
	02-Nov-1999	0.0139548  	
	03-Nov-1999	0.0139357  	
	04-Nov-1999	0.0139653  	
	05-Nov-1999	0.01403  	
	08-Nov-1999	0.0140476  	
	09-Nov-1999	0.0140237  	
	10-Nov-1999	0.0140259  	
	11-Nov-1999	0.0140225  	
	12-Nov-1999	0.0140372  	
	15-Nov-1999	0.0140559  	
	16-Nov-1999	0.0140631  	
	17-Nov-1999	0.0140294  	
	18-Nov-1999	0.0140442  	
	19-Nov-1999	0.0140906  	
	22-Nov-1999	0.0140618  	
	23-Nov-1999	0.0140411  	
	24-Nov-1999	0.0140796  	
	25-Nov-1999	0.0140861  	
	26-Nov-1999	0.0141236  	
	29-Nov-1999	0.0140646  	
	30-Nov-1999	0.0140988  	
	01-Dec-1999	0.0140801  	
	02-Dec-1999	0.0140968  	
	03-Dec-1999	0.0141055  	
	06-Dec-1999	0.0140542  	
	07-Dec-1999	0.0140219  	
	08-Dec-1999	0.0140145  	
	09-Dec-1999	0.0140395  	
	10-Dec-1999	0.0140363  	
	13-Dec-1999	0.0140496  	
	14-Dec-1999	0.014109  	
	15-Dec-1999	0.0141362  	
	16-Dec-1999	0.0140566  	
	17-Dec-1999	0.0140625  	
	20-Dec-1999	0.0141009  	
	21-Dec-1999	0.0140724  	
	22-Dec-1999	0.0140625  	
	23-Dec-1999	0.014052  	
	24-Dec-1999	0.0140472  	
	04-Jan-2000	0.0139717  	
	05-Jan-2000	0.0139721  	
	06-Jan-2000	0.0139878  	
	07-Jan-2000	0.0140394  	
	10-Jan-2000	0.0140558  	
	11-Jan-2000	0.0140564  	
	12-Jan-2000	0.0140451  	
	13-Jan-2000	0.014055  	
	14-Jan-2000	0.0140699  	
	17-Jan-2000	0.0141032  	
	18-Jan-2000	0.0141272  	
	19-Jan-2000	0.0141344  	
	20-Jan-2000	0.0141097  	
	21-Jan-2000	0.014074  	
	24-Jan-2000	0.0141144  	
	25-Jan-2000	0.0141527  	
	26-Jan-2000	0.0141556  	
	27-Jan-2000	0.0141653  	
	28-Jan-2000	0.014206  	
	31-Jan-2000	0.0142726  	
	01-Feb-2000	0.0143556  	
	02-Feb-2000	0.0143707  	
	03-Feb-2000	0.0143692  	
	04-Feb-2000	0.0143256  	
	07-Feb-2000	0.0143604  	
	08-Feb-2000	0.014341  	
	09-Feb-2000	0.014301  	
	10-Feb-2000	0.014305  	
	11-Feb-2000	0.0143787  	
	14-Feb-2000	0.0143245  	
	15-Feb-2000	0.0143719  	
	16-Feb-2000	0.0143593  	
	17-Feb-2000	0.0143301  	
